,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid
20200420,31103939.0,12386.0,2511.217422896819,33459516.0,12943.0,2585.143784284942,14430640.0,7160.0,2015.4525139664804,16673299.0,5226.0,3190.451396861845,18245962.0,6288.0,2901.711513994911,15213554.0,6655.0,2286.0336589030803,20725964.0,6393.0,3241.97778820585,12733552.0,6550.0,1944.0537404580152,10846499.0,5998.0,1808.3526175391796,20257440.0,6388.0,3171.170945522855
20200421,28718871.0,12195.0,2354.970971709717,30775515.0,12428.0,2476.3047151593178,15603524.0,8000.0,1950.4405,13115347.0,4195.0,3126.423599523242,18644013.0,7683.0,2426.657946114799,12131502.0,4745.0,2556.6916754478398,19614530.0,5970.0,3285.5159128978225,11160985.0,6458.0,1728.2417157014556,10951628.0,5830.0,1878.4953687821612,17767243.0,6365.0,2791.397172034564
20200422,21609176.0,9120.0,2369.4271929824563,27447636.0,9790.0,2803.6400408580184,9365666.0,4677.0,2002.4943339747701,12243510.0,4443.0,2755.685347738015,16142023.0,4528.0,3564.9344081272084,11305613.0,5262.0,2148.5391486126946,18318378.0,4822.0,3798.9170468685193,9129258.0,4968.0,1837.6123188405797,7555251.0,4387.0,1722.1907909733302,14053925.0,4733.0,2969.348193534756
20200423,21960819.0,12765.0,1720.3931844888366,40400399.0,12578.0,3211.9891079662902,11611337.0,7272.0,1596.7185093509352,10349482.0,5493.0,1884.1219734207173,21873442.0,5878.0,3721.238856753998,18526957.0,6700.0,2765.217462686567,32751435.0,7811.0,4192.988733836896,7648964.0,4767.0,1604.5655548563038,11572607.0,7870.0,1470.4710292249047,10388212.0,4895.0,2122.208784473953
20200424,21032401.0,10850.0,1938.470138248848,21504396.0,8648.0,2486.6322849213693,10383639.0,5915.0,1755.4757396449704,10648762.0,4935.0,2157.8038500506586,12289540.0,4923.0,2496.351817997156,9214856.0,3725.0,2473.786845637584,14166211.0,4406.0,3215.2090331366317,7338185.0,4242.0,1729.8880245167375,8192500.0,5141.0,1593.5615638980744,12839901.0,5709.0,2249.0630583289544
20200427,22945558.0,10665.0,2151.482231598687,18986179.0,9507.0,1997.073629956874,7919640.0,4088.0,1937.2896281800392,15025918.0,6577.0,2284.6157822715522,9139201.0,3923.0,2329.6459342340045,9846978.0,5584.0,1763.4272922636103,12474381.0,4842.0,2576.286864931846,6511798.0,4665.0,1395.8838156484458,6616875.0,4950.0,1336.7424242424242,16328683.0,5715.0,2857.1623797025372
20200428,57701714.0,17567.0,3284.6652245687937,41938770.0,16663.0,2516.8799135809877,11336122.0,5053.0,2243.44389471601,46365592.0,12514.0,3705.097650631293,9960842.0,3552.0,2804.2911036036035,31977928.0,13111.0,2439.0151780947294,23562360.0,7735.0,3046.2003878474466,18376410.0,8928.0,2058.2896505376343,16145372.0,8267.0,1952.9904439337124,41556342.0,9300.0,4468.423870967742
20200429,32054127.0,14246.0,2250.044012354345,30781407.0,13003.0,2367.254249019457,13318365.0,7689.0,1732.1322668747562,18735762.0,6557.0,2857.3680036602104,15523641.0,6820.0,2276.193695014663,15257766.0,6183.0,2467.696263949539,21059330.0,7340.0,2869.118528610354,9722077.0,5663.0,1716.7714992053682,11618136.0,6930.0,1676.4987012987012,20435991.0,7316.0,2793.3284581738653
20200430,72072191.0,22466.0,3208.056218285409,49912995.0,21944.0,2274.5622949325557,33911116.0,10338.0,3280.239504739795,38161075.0,12128.0,3146.526632585752,22801865.0,9731.0,2343.2190936183333,27111130.0,12213.0,2219.858347662327,28068214.0,10115.0,2774.9099357390014,21844781.0,11829.0,1846.714092484572,18978532.0,9659.0,1964.854746868206,53093659.0,12807.0,4145.674943390333
20200506,60512551.0,20838.0,2903.9519627603418,53076526.0,19428.0,2731.960366481367,10672940.0,4303.0,2480.3485940041833,49839611.0,16535.0,3014.1887511339582,9978456.0,2874.0,3471.9749478079334,43098070.0,16554.0,2603.483750151021,31010335.0,9080.0,3415.23513215859,22066191.0,10348.0,2132.4111905682257,18924653.0,9502.0,1991.64944222269,41587898.0,11336.0,3668.657198306281
20200507,54618606.0,23676.0,2306.9186517992903,54202580.0,19795.0,2738.1955039151303,32922427.0,15623.0,2107.30506304807,21696179.0,8053.0,2694.173475723333,38470512.0,13156.0,2924.179993919124,15732068.0,6639.0,2369.6442235276395,36265477.0,10924.0,3319.7983339436105,17937103.0,8871.0,2021.9933491150941,22728426.0,12397.0,1833.3811405985318,31890180.0,11279.0,2827.394272541892
20200508,41521278.0,20149.0,2060.7115985905007,42102445.0,14625.0,2878.799658119658,18607476.0,11180.0,1664.3538461538462,22913802.0,8969.0,2554.777790166128,26174566.0,7921.0,3304.4522156293397,15927879.0,6704.0,2375.8769391408114,29632389.0,8437.0,3512.1949745170086,12470056.0,6188.0,2015.1997414350355,17020383.0,10631.0,1601.0142978082965,24500895.0,9518.0,2574.1642151712545
20200511,32491315.0,18778.0,1730.286239216104,45774967.0,16054.0,2851.3122586271334,15167446.0,10211.0,1485.402605033787,17323869.0,8567.0,2022.1628341309677,20733912.0,7596.0,2729.5829383886257,25041055.0,8458.0,2960.6354930243556,33940421.0,9188.0,3693.9944492816717,11834546.0,6866.0,1723.6449169822313,14501928.0,10122.0,1432.713692946058,17989387.0,8656.0,2078.256353974122
20200512,35298166.0,16703.0,2113.2830030533437,40018623.0,16948.0,2361.259322633939,9289490.0,5986.0,1551.8693618443033,26008676.0,10717.0,2426.861621722497,13037502.0,4607.0,2829.933145213805,26981121.0,12341.0,2186.2994084758125,25730331.0,8756.0,2938.5942211055276,14288292.0,8192.0,1744.17626953125,10581162.0,7600.0,1392.2581578947368,24717004.0,9103.0,2715.259145336702
20200513,79810411.0,27509.0,2901.247264531608,60653504.0,29710.0,2041.5181420397173,14806796.0,5051.0,2931.458325084142,65003615.0,22458.0,2894.4525336183096,9935361.0,4603.0,2158.45339995655,50718143.0,25107.0,2020.0797785478153,34782453.0,14199.0,2449.641031058525,25871051.0,15511.0,1667.9163819225066,20507419.0,12162.0,1686.1880447294852,59302992.0,15347.0,3864.1423079429205
20200514,49470363.0,20610.0,2400.3087336244544,54584664.0,21861.0,2496.8969397557294,18546433.0,9248.0,2005.4533953287198,30923930.0,11362.0,2721.697764478085,27478093.0,8919.0,3080.8490862204285,27106571.0,12942.0,2094.4653840210167,36153391.0,11246.0,3214.777787657834,18431273.0,10615.0,1736.3422515308525,18428891.0,10123.0,1820.4969870591722,31041472.0,10487.0,2959.9954229045484
20200515,64359678.0,23953.0,2686.9151254540143,51113584.0,23026.0,2219.82037696517,11977105.0,3575.0,3350.239160839161,52382573.0,20378.0,2570.545343016979,8615884.0,4047.0,2128.955769705955,42497700.0,18979.0,2239.1959534222033,29275549.0,10451.0,2801.2198832647596,21838035.0,12575.0,1736.6230616302187,19608084.0,10701.0,1832.3599663582843,44751594.0,13252.0,3376.96906127377
20200518,54947381.0,26018.0,2111.8987239603352,76191029.0,28661.0,2658.3520812253587,31563552.0,16634.0,1897.5322832752195,23383829.0,9384.0,2491.882885763001,50150226.0,17399.0,2882.3625495718143,26040803.0,11262.0,2312.2716213816375,53977182.0,15941.0,3386.059971143592,22213847.0,12720.0,1746.3716194968554,24030525.0,14795.0,1624.232848935451,30916856.0,11223.0,2754.776441236746
20200519,57377809.0,21231.0,2702.548584616834,49126200.0,21022.0,2336.8946817619635,19396747.0,9634.0,2013.363815652896,37981062.0,11597.0,3275.076485297922,25358051.0,9578.0,2647.530904155356,23768149.0,11444.0,2076.90921006641,29273653.0,10089.0,2901.541579938547,19852547.0,10933.0,1815.8370986920334,15760015.0,9407.0,1675.34973955565,41617794.0,11824.0,3519.7728349120434
20200520,72243757.0,31585.0,2287.2805762228904,78757072.0,28580.0,2755.6708187543736,45774341.0,22380.0,2045.323547810545,26469416.0,9205.0,2875.5476371537206,54196647.0,19867.0,2727.973372929984,24560425.0,8713.0,2818.8253184896134,51922802.0,14541.0,3570.7861907709234,26834270.0,14039.0,1911.4089322601326,29098276.0,16675.0,1745.024047976012,43145481.0,14910.0,2893.7277665995975
20200521,55813900.0,28446.0,1962.1001195247136,62802043.0,24313.0,2583.064327725908,18060265.0,10496.0,1720.6807355182927,37753635.0,17950.0,2103.266573816156,25996848.0,7131.0,3645.6104333193102,36805195.0,17182.0,2142.078628797579,44603776.0,13225.0,3372.6862759924384,18198267.0,11088.0,1641.2578463203463,22785391.0,15187.0,1500.3220517547902,33028509.0,13259.0,2491.0256429594992
20200522,56855668.0,28420.0,2000.5513019000705,69646168.0,24324.0,2863.2695280381517,35741178.0,19421.0,1840.3366458987693,21114490.0,8999.0,2346.3151461273474,47102890.0,17290.0,2724.285135916715,22543278.0,7034.0,3204.9016206994597,46888689.0,12989.0,3609.8767418584957,22757479.0,11335.0,2007.7176003528893,23208873.0,14967.0,1550.6696732812186,33646795.0,13453.0,2501.0625882702743
20200525,30715540.0,15948.0,1925.980687233509,32204755.0,16001.0,2012.6713955377788,11530601.0,7624.0,1512.4083158447008,19184939.0,8324.0,2304.7740269101396,15610817.0,6460.0,2416.5351393188853,16593938.0,9541.0,1739.2241903364427,21848808.0,8463.0,2581.6859269762494,10355947.0,7538.0,1373.8321836030777,12637877.0,8089.0,1562.3534429472122,18077663.0,7859.0,2300.2497773253594
20200526,34716501.0,14320.0,2424.3366620111733,38893336.0,20522.0,1895.202027092876,16890658.0,8581.0,1968.3787437361614,17825843.0,5739.0,3106.088691409653,22439724.0,12643.0,1774.873368662501,16453612.0,7879.0,2088.286838431273,24152236.0,10491.0,2302.1862548851395,14741100.0,10031.0,1469.5543814176053,12436680.0,7010.0,1774.1340941512126,22279821.0,7310.0,3047.8551299589603
20200527,37491773.0,18073.0,2074.4631771150334,56420091.0,16580.0,3402.900542822678,29007168.0,14018.0,2069.2800684833787,8484605.0,4055.0,2092.3810110974105,42510940.0,11985.0,3547.0120984564037,13909151.0,4595.0,3027.0187159956477,39639660.0,9384.0,4224.175191815857,16780431.0,7196.0,2331.9109227348526,16473934.0,10095.0,1631.8904408122833,21017839.0,7978.0,2634.4746803710204
20200528,38096315.0,17428.0,2185.9258090429194,36183047.0,12947.0,2794.7051054298295,14393983.0,8742.0,1646.5320292839167,23702332.0,8686.0,2728.797144830762,18103220.0,5501.0,3290.8962006907836,18079827.0,7446.0,2428.1261079774376,24253504.0,6655.0,3644.403305785124,11929543.0,6292.0,1895.9858550540368,14221801.0,8807.0,1614.8292267514478,23874514.0,8621.0,2769.343927618606
20200529,28115912.0,10030.0,2803.1816550348954,29189219.0,13769.0,2119.9229428426174,7727202.0,3659.0,2111.8343809784096,20388710.0,6371.0,3200.23701145817,9075212.0,3843.0,2361.4915430653136,20114007.0,9926.0,2026.3960306266372,17611011.0,6749.0,2609.425248184916,11578208.0,7020.0,1649.3173789173788,9078034.0,4639.0,1956.8945893511532,19037878.0,5391.0,3531.418660730848
20200601,52617331.0,15132.0,3477.2225085910654,39799813.0,19448.0,2046.4733134512546,17931815.0,5474.0,3275.815674095725,34685516.0,9658.0,3591.37668254297,14584161.0,6825.0,2136.873406593407,25215652.0,12623.0,1997.595817159154,23743999.0,9358.0,2537.2941867920495,16055814.0,10090.0,1591.2600594648165,13941815.0,6465.0,2156.506573859242,38675516.0,8667.0,4462.387908157379
20200602,46994796.0,16366.0,2871.489429304656,45529624.0,16162.0,2817.0785793837395,22860072.0,9132.0,2503.293035479632,24134724.0,7234.0,3336.2902958252694,24916489.0,8433.0,2954.64117158781,20613135.0,7729.0,2666.986026652866,27318269.0,8296.0,3292.9446721311474,18211355.0,7866.0,2315.1989575387743,17410924.0,7886.0,2207.827035252346,29583872.0,8480.0,3488.664150943396
20200603,33303778.0,15389.0,2164.1287932939113,44922441.0,17579.0,2555.4605495193127,19455347.0,9897.0,1965.7822572496716,13848431.0,5492.0,2521.5642753095412,28626033.0,9923.0,2884.816386173536,16296408.0,7656.0,2128.5799373040754,29814358.0,9571.0,3115.0724062271447,15108083.0,8008.0,1886.6237512487512,13603903.0,7878.0,1726.8219091139883,19699875.0,7511.0,2622.803221941153
20200604,19613834.0,9172.0,2138.4467945922374,23963025.0,11055.0,2167.618724559023,10600755.0,5857.0,1809.9291446132831,9013079.0,3315.0,2718.8775263951734,16106971.0,6803.0,2367.627664265765,7856054.0,4252.0,1847.6138287864535,15457707.0,6349.0,2434.667979209324,8505318.0,4706.0,1807.3348916277093,8080893.0,4923.0,1641.4570383912248,11532941.0,4249.0,2714.2718286655686
20200605,44935200.0,14796.0,3036.98296836983,33771759.0,16195.0,2085.320098795925,10812487.0,4682.0,2309.3735583084153,34122713.0,10114.0,3373.8098675103815,10360628.0,5132.0,2018.8285268901013,23411131.0,11063.0,2116.1647835126096,18759839.0,7526.0,2492.670608557002,15011920.0,8669.0,1731.6783942784634,13164929.0,6352.0,2072.564389168766,31770271.0,8444.0,3762.4669587873045
20200608,53603965.0,16257.0,3297.285169465461,46234715.0,19658.0,2351.954166242751,20575540.0,7173.0,2868.470653840792,33028425.0,9084.0,3635.8900264200793,22994951.0,8628.0,2665.1542651831246,23239764.0,11030.0,2106.9595648232093,26880047.0,9711.0,2767.9998970239935,19354668.0,9947.0,1945.7794309842163,18513887.0,8003.0,2313.368361864301,35090078.0,8254.0,4251.281560455537
20200609,33524983.0,13991.0,2396.1820456007435,39855521.0,15752.0,2530.187976130015,20695677.0,9519.0,2174.1440277340057,12829306.0,4472.0,2868.8072450805007,27385078.0,10173.0,2691.9372849700185,12470443.0,5579.0,2235.2469976698335,26442429.0,8486.0,3116.006245580957,13413092.0,7266.0,1846.0077071290943,13343295.0,7275.0,1834.1298969072166,20181688.0,6716.0,3005.0160810005955
20200610,25683576.0,16639.0,1543.5768976500992,33699648.0,12077.0,2790.398940134139,18674607.0,12822.0,1456.4503977538604,7008969.0,3817.0,1836.2507204610952,24098513.0,8477.0,2842.8114899138845,9601135.0,3600.0,2666.9819444444443,23980677.0,7019.0,3416.5375409602507,9718971.0,5058.0,1921.5047449584815,11845510.0,8821.0,1342.8760911461286,13838066.0,7818.0,1770.0263494499873
20200611,38731651.0,17386.0,2227.7493960658003,43258252.0,15704.0,2754.6008660213956,17447506.0,9233.0,1889.6898082963285,21284145.0,8153.0,2610.590580154544,22358623.0,7203.0,3104.0709426627795,20899629.0,8501.0,2458.49064815904,28490808.0,8297.0,3433.868627214656,14767444.0,7407.0,1993.7145943026867,13594710.0,8300.0,1637.9168674698794,25136941.0,9086.0,2766.557451023553
20200612,36120200.0,15511.0,2328.6828702211333,34816568.0,14204.0,2451.1805125316814,14227007.0,7316.0,1944.6428376161837,21893193.0,8195.0,2671.530567419158,14900867.0,5518.0,2700.4108372598766,19915701.0,8686.0,2292.850679253972,21535855.0,7594.0,2835.90400316039,13280713.0,6610.0,2009.1850226928896,14300191.0,7821.0,1828.4351105996675,21820009.0,7690.0,2837.4524057217163
20200615,78457544.0,25704.0,3052.34765017118,49713950.0,23885.0,2081.387900355872,24535424.0,8823.0,2780.84823756092,53922120.0,16881.0,3194.249155855696,17132881.0,8229.0,2082.012516709199,32581069.0,15656.0,2081.059593765968,28475150.0,11588.0,2457.2963410424577,21238800.0,12297.0,1727.1529641375946,23342070.0,11880.0,1964.8207070707072,55115474.0,13824.0,3986.9411168981483
20200616,38935969.0,17458.0,2230.2651506472675,45445272.0,20808.0,2184.0288350634373,21817022.0,11157.0,1955.4559469391413,17118947.0,6301.0,2716.861926678305,29770008.0,13405.0,2220.813726221559,15675264.0,7403.0,2117.4205052005946,30372918.0,11880.0,2556.6429292929292,15072354.0,8928.0,1688.211693548387,17345703.0,9369.0,1851.3932116554595,21590266.0,8089.0,2669.0896278897267
20200617,37463558.0,21638.0,1731.3780386357334,66286124.0,23239.0,2852.3655923232495,27885910.0,15759.0,1769.5228123611905,9577648.0,5879.0,1629.1287633951351,48975158.0,18355.0,2668.2189049305366,17310966.0,4884.0,3544.423832923833,48165571.0,13091.0,3679.2889007715225,18120553.0,10148.0,1785.6280055183288,17651594.0,11929.0,1479.7211836700478,19811964.0,9709.0,2040.5771964156968
20200618,26291484.0,10865.0,2419.832857800276,28087171.0,13627.0,2061.141190283995,3192382.0,1803.0,1770.5945646145312,23099102.0,9062.0,2549.0070624586183,4219930.0,1684.0,2505.896674584323,23867241.0,11943.0,1998.4292891233358,18228924.0,7261.0,2510.5252720011017,9858247.0,6366.0,1548.5779139176877,10055581.0,5241.0,1918.6378553711124,16235903.0,5624.0,2886.8959815078238
20200619,33216602.0,14356.0,2313.778350515464,39949841.0,13423.0,2976.222975489831,18075258.0,9025.0,2002.7986703601107,15141344.0,5331.0,2840.2446070155693,26250996.0,7657.0,3428.3656784641503,13698845.0,5766.0,2375.796912937912,28286368.0,7709.0,3669.265533791672,11663473.0,5714.0,2041.2098354917746,13940109.0,7776.0,1792.7094907407406,19276493.0,6580.0,2929.55820668693
20200622,102790125.0,22363.0,4596.437195367348,65516787.0,26140.0,2506.3805279265493,10479231.0,3167.0,3308.882538680139,92310894.0,19196.0,4808.860908522609,7506607.0,3970.0,1890.8329974811084,58010180.0,22170.0,2616.6071267478574,42507671.0,13645.0,3115.256211066325,23009116.0,12495.0,1841.4658663465386,25028536.0,9751.0,2566.766075274331,77761589.0,12612.0,6165.682603869331
20200623,82341755.0,36874.0,2233.0573032489015,58363968.0,18875.0,3092.1307549668873,25697936.0,13066.0,1966.779121383744,56643819.0,23808.0,2379.1926663306454,27404936.0,7965.0,3440.6699309478972,30959032.0,10910.0,2837.674793767186,35853142.0,9559.0,3750.7209959200754,22510826.0,9316.0,2416.361743237441,31596566.0,18344.0,1722.4469036197122,50745189.0,18530.0,2738.542309767944
20200624,54729183.0,30672.0,1784.3369522691705,81409949.0,27429.0,2968.0246819060117,44789951.0,25676.0,1744.4286882692008,9939232.0,4996.0,1989.4379503602881,72982892.0,24261.0,3008.2392316887185,8427057.0,3168.0,2660.055871212121,53240395.0,14448.0,3684.966431339978,28169554.0,12981.0,2170.060395963331,22750008.0,16271.0,1398.1935959682871,31979175.0,14401.0,2220.621831817235
20200629,46896610.0,21358.0,2195.7397696413523,47492833.0,25212.0,1883.7392114865936,14565871.0,7577.0,1922.3797017289164,32330739.0,13781.0,2346.0372251650824,18097521.0,7856.0,2303.6559317718943,29395312.0,17356.0,1693.668587232081,30561045.0,13919.0,2195.635103096487,16931788.0,11293.0,1499.3170990879305,18909207.0,11325.0,1669.6871523178809,27987403.0,10033.0,2789.5348350443537
20200630,53404419.0,22824.0,2339.8360935856995,50975013.0,24717.0,2062.346279888336,36137572.0,15933.0,2268.0959015878993,17266847.0,6891.0,2505.70991147874,34695517.0,16438.0,2110.6896824431196,16279496.0,8279.0,1966.3601884285542,28958102.0,10866.0,2665.019510399411,22016911.0,13851.0,1589.55389502563,17863377.0,9885.0,1807.1195751138089,35541042.0,12939.0,2746.815209830744
20200701,43978178.0,22120.0,1988.1635623869802,55484590.0,24120.0,2300.356135986733,16646068.0,9528.0,1747.068429890848,27332110.0,12592.0,2170.5932337992376,23989465.0,9082.0,2641.429751156133,31495125.0,15038.0,2094.369264529858,34764527.0,12372.0,2809.935903653411,20720063.0,11748.0,1763.709822948587,17427836.0,11385.0,1530.7717171717172,26550342.0,10735.0,2473.2503027480207
20200702,41218724.0,20587.0,2002.1724389177637,47315968.0,21063.0,2246.402126952476,16956496.0,9596.0,1767.0379324718633,24262228.0,10991.0,2207.463197161314,22276263.0,9216.0,2417.1292317708335,25039705.0,11847.0,2113.5903604288005,29123500.0,10809.0,2694.375057822185,18192468.0,10254.0,1774.1825629022821,16913711.0,10583.0,1598.196258149863,24305013.0,10004.0,2429.5294882047183
20200703,66940914.0,23406.0,2859.989489874391,48826799.0,22898.0,2132.360861210586,23100141.0,9882.0,2337.5977534911963,43840773.0,13524.0,3241.7016415261755,21406861.0,9337.0,2292.6915497483133,27419938.0,13561.0,2021.970208686675,28358924.0,10956.0,2588.4377510040163,20467875.0,11942.0,1713.940294757997,22380384.0,11304.0,1979.864118895966,44560530.0,12102.0,3682.0798215171044
20200706,81895194.0,39080.0,2095.578147389969,63959960.0,23627.0,2707.0707241714986,27454019.0,14340.0,1914.5062064156207,54441175.0,24740.0,2200.532538399353,26399265.0,8222.0,3210.808197518852,37560695.0,15405.0,2438.214540733528,34142250.0,10409.0,3280.07013161687,29817710.0,13218.0,2255.841277046452,25379297.0,17758.0,1429.1754138979616,56515897.0,21322.0,2650.5907982365634
20200707,76628528.0,48922.0,1566.340869138629,93339745.0,34813.0,2681.174992100652,35714863.0,24485.0,1458.6425566673474,40913665.0,24437.0,1674.2507263575726,50605287.0,17198.0,2942.510001162926,42734458.0,17615.0,2426.0265682656827,61215730.0,17752.0,3448.384970707526,32124015.0,17061.0,1882.8916827852997,34628955.0,27773.0,1246.8568393763728,41999573.0,21149.0,1985.8893091871955
20200708,57630333.0,29174.0,1975.400459313087,53470384.0,24990.0,2139.6712284913965,27476139.0,14528.0,1891.254061123348,30154194.0,14646.0,2058.8689061859895,27156946.0,11560.0,2349.2167820069203,26313438.0,13430.0,1959.3029039463886,33370104.0,12735.0,2620.3458186101298,20100280.0,12255.0,1640.1697266421868,23015447.0,15260.0,1508.2206422018348,34614886.0,13914.0,2487.773896794595
20200709,53309510.0,30061.0,1773.3777984764313,67717099.0,27573.0,2455.920610742393,21262707.0,13889.0,1530.9026567787457,32046803.0,16172.0,1981.6227430126144,29963174.0,11902.0,2517.49067383633,37753925.0,15671.0,2409.158636972752,42498897.0,13729.0,3095.5566319469735,25218202.0,13844.0,1821.5979485697776,22370813.0,15889.0,1407.943419976084,30938697.0,14172.0,2183.0861558001693
20200710,52386956.0,34917.0,1500.3280923332475,74992939.0,25652.0,2923.4733743957586,32912320.0,23179.0,1419.9197549506018,19474636.0,11738.0,1659.1102402453569,47003134.0,15299.0,3072.301065429113,27989805.0,10353.0,2703.5453491741523,52667944.0,14370.0,3665.1318023660406,22324995.0,11282.0,1978.8153696153165,24897440.0,20165.0,1234.6858418051079,27489516.0,14752.0,1863.4433297180044
20200713,80648460.0,28675.0,2812.500784655623,64948824.0,32194.0,2017.420140398832,50619665.0,19247.0,2630.0028575881956,30028795.0,9428.0,3185.065231226135,43465881.0,20110.0,2161.406315266037,21482943.0,12084.0,1777.8006454816286,37662529.0,15093.0,2495.3640098058704,27286295.0,17101.0,1595.596456347582,24432532.0,13605.0,1795.849467107681,56215928.0,15070.0,3730.3203715992036
20200714,64197766.0,33357.0,1924.5665377581918,77965421.0,27673.0,2817.382322119033,26567340.0,15166.0,1751.7697481207965,37630426.0,18191.0,2068.6287724699027,35476851.0,10958.0,3237.5297499543713,42488570.0,16715.0,2541.9425665569847,51882752.0,14509.0,3575.901302639741,26082669.0,13164.0,1981.3634913400183,28676231.0,18735.0,1530.6234854550307,35521535.0,14622.0,2429.321228286144
20200715,113214097.0,38864.0,2913.0840109098394,82715402.0,35531.0,2327.978441361065,80392920.0,27385.0,2935.655285740369,32821177.0,11479.0,2859.2366059761302,60837156.0,24666.0,2466.4378496716126,21878246.0,10865.0,2013.6443626323055,49974797.0,17431.0,2867.006884286616,32740605.0,18100.0,1808.8732044198896,36149240.0,20177.0,1791.6062843832085,77064857.0,18687.0,4123.982287151495
20200716,74717704.0,43340.0,1723.9894785417628,79966391.0,16731.0,4779.534456995995,58002803.0,34919.0,1661.0671267791174,16714901.0,8421.0,1984.9068994181214,58892101.0,10810.0,5447.927937095282,21074290.0,5921.0,3559.2450599560884,57160182.0,8404.0,6801.544740599715,22806209.0,8327.0,2738.8265882070373,48005584.0,32349.0,1483.98973693159,26712120.0,10991.0,2430.363024292603
20200717,69667909.0,30747.0,2265.8441148729958,82958988.0,27237.0,3045.8195836545874,54004997.0,23691.0,2279.5575112912074,15662912.0,7056.0,2219.8004535147393,63010851.0,19670.0,3203.3986273512965,19948137.0,7567.0,2636.2015329721157,56476467.0,15063.0,3749.35052778331,26482521.0,12174.0,2175.3344011828485,31606667.0,18471.0,1711.1508310324293,38061242.0,12276.0,3100.459595959596
20200720,56714213.0,21016.0,2698.6207175485342,48414556.0,22395.0,2161.8466622013843,28298880.0,9908.0,2856.1647153815097,28415333.0,11108.0,2558.096236946345,27930765.0,10932.0,2554.9547200878155,20483791.0,11463.0,1786.9485300532147,28290611.0,10574.0,2675.4880839795724,20123945.0,11821.0,1702.3893917604264,19201440.0,10330.0,1858.8034849951598,37512773.0,10686.0,3510.459760434213
20200721,47877007.0,23284.0,2056.219163373991,55376005.0,22639.0,2446.044657449534,22566890.0,13738.0,1642.6619595283157,25310117.0,9546.0,2651.3845589775824,32265314.0,13208.0,2442.8614476075104,23110691.0,9431.0,2450.5027038490084,35802083.0,11845.0,3022.5481637821867,19573922.0,10794.0,1813.4076338706689,19251887.0,12369.0,1556.4626889805158,28625120.0,10915.0,2622.5487860742096
20200722,36037752.0,20099.0,1793.0121896611772,42117679.0,17231.0,2444.2968487029193,20401671.0,12821.0,1591.2698697449498,15636081.0,7278.0,2148.403544929926,28578072.0,10307.0,2772.685747550209,13539607.0,6924.0,1955.460283073368,28030392.0,9380.0,2988.314712153518,14087287.0,7851.0,1794.3302763979111,15462524.0,10920.0,1415.9820512820513,20575228.0,9179.0,2241.554417692559
20200723,80765820.0,30514.0,2646.8447270105526,63197667.0,28143.0,2245.590981771666,13942655.0,7190.0,1939.173157162726,66823165.0,23324.0,2864.9959269422056,13142485.0,5341.0,2460.678711851713,50055182.0,22802.0,2195.2101570037717,35399991.0,13239.0,2673.9172898255156,27797676.0,14904.0,1865.1151368760065,28595203.0,15023.0,1903.4282766424815,52170617.0,15491.0,3367.80175585824
20200724,44915190.0,27769.0,1617.4579567143217,68862809.0,22945.0,3001.211985181957,22517193.0,14854.0,1515.9009694358422,22397997.0,12915.0,1734.2622531939605,32799790.0,10938.0,2998.700859389285,36063019.0,12007.0,3003.499541933872,50899440.0,13496.0,3771.4463544754003,17963369.0,9449.0,1901.086781670018,22016225.0,16456.0,1337.88435828877,22898965.0,11313.0,2024.1284363122072
20200727,42524878.0,23400.0,1817.3024786324786,45939206.0,16088.0,2855.495151665838,16959634.0,11730.0,1445.8341005967604,25565244.0,11670.0,2190.6807197943444,21697809.0,6023.0,3602.4919475344514,24241397.0,10065.0,2408.4845504222553,29962342.0,8832.0,3392.4753170289855,15976864.0,7256.0,2201.883131201764,18454709.0,12052.0,1531.256969797544,24070169.0,11348.0,2121.0934966513923
20200729,46072570.0,22427.0,2054.3349534043787,31975264.0,17643.0,1812.3484668140338,16770711.0,9455.0,1773.7399259650979,29301859.0,12972.0,2258.854378661733,13300087.0,6644.0,2001.8192354003613,18675177.0,10999.0,1697.8977179743613,18052730.0,8168.0,2210.1775220372183,13922534.0,9475.0,1469.39672823219,14473838.0,10013.0,1445.5046439628484,31598732.0,12414.0,2545.410987594651
20200730,36186375.0,20472.0,1767.6033118405628,43672600.0,19401.0,2251.0489150043813,19194061.0,13441.0,1428.0232869578156,16992314.0,7031.0,2416.770587398663,28093306.0,11787.0,2383.414439636888,15579294.0,7614.0,2046.1379038613081,28176065.0,9888.0,2849.5211367313914,15496535.0,9513.0,1628.9850730579208,13266456.0,10350.0,1281.783188405797,22919919.0,10122.0,2264.366627148785
20200731,44885407.0,21235.0,2113.7465034141746,41794116.0,22439.0,1862.5658897455323,17693642.0,10239.0,1728.0634827619886,27191765.0,10996.0,2472.8778646780647,20179539.0,10162.0,1985.7841960244045,21614577.0,12277.0,1760.5748146941435,27171252.0,11825.0,2297.7802959830865,14622864.0,10614.0,1377.695873374788,16544673.0,10940.0,1512.3101462522852,28340734.0,10295.0,2752.8639145216125
